STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,MDSF,MDSF_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/9/78,,,,,,,0,",,0,0700",0,",,0,",12,",,0,",32,",,0",6,",,0",11,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/10/78,,,,,,,0,",,0,0700",0,",,0,",12,",,0,",37,",,0",10,",,0",13,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/11/78,,,,,,,0.05,",,0,0700",0,",,0,",10,",,0,",44,",,0",13,",,0",31,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/12/78,,,,,,,0,",,0,0700",0,",,0,",8,",,0,",39,",,0",27,",,0",29,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/13/78,,,,,,,0,",,0,0700",0,",,0,",7,",,0,",44,",,0",23,",,0",26,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/14/78,,,,,,,0.53,",,0,0700",1,",,0,",8,",,0,",40,",,0",25,",,0",33,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/15/78,,,,,,,0.11,",,0,0700",0,",,0,",8,",,0,",36,",,0",26,",,0",27,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/16/78,,,,,,,0.03,",,0,0700",0,",,0,",8,",,0,",36,",,0",26,",,0",27,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/17/78,,,,,,,0,"T,,0,0700",0,",,0,",7,",,0,",36,",,0",17,",,0",19,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/18/78,,,,,,,0,",,0,0700",0,",,0,",7,",,0,",32,",,0",16,",,0",17,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/19/78,,,,,,,0,",,0,0700",0,",,0,",7,",,0,",37,",,0",17,",,0",34,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/20/78,,,,,,,0,",,0,0700",0,",,0,",7,",,0,",40,",,0",17,",,0",19,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/21/78,,,,,,,0.08,",,0,0700",0,",,0,",6,",,0,",40,",,0",18,",,0",32,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/22/78,,,,,,,0,",,0,0700",0,",,0,",6,",,0,",38,",,0",31,",,0",32,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/23/78,,,,,,,0.23,",,0,0700",0,",,0,",5,",,0,",40,",,0",30,",,0",32,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/24/78,,,,,,,0,",,0,0700",0,",,0,",4,",,0,",44,",,0",13,",,0",14,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/25/78,,,,,,,0,",,0,0700",0,",,0,",4,",,0,",28,",,0",9,",,0",21,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/26/78,,,,,,,0.03,",,0,0700",0,",,0,",4,",,0,",33,",,0",19,",,0",29,",,0,0700",,,,,,,,,,,1,",,0",,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/27/78,,,,,,,0,",,0,0700",0,",,0,",4,",,0,",34,",,0",28,",,0",31,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/28/78,,,,,,,0,",,0,0700",0,",,0,",3,",,0,",45,",,0",31,",,0",36,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/29/78,,,,,,,0,",,0,0700",0,",,0,",2,",,0,",47,",,0",28,",,0",28,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/30/78,,,,,,,0,",,0,0700",0,",,0,",1,",,0,",38,",,0",23,",,0",25,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/31/78,,,,,,,0,"T,,0,0700",0,",,0,",0,"T,,0,",42,",,0",25,",,0",35,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,4/1/78,,,,,,,0,"T,,0,0700",0,",,0,",0,",,0,",63,",,0",34,",,0",46,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,4/2/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",48,",,0",25,",,0",25,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,4/3/78,,,,,,,0.22,",,0,0700",0,",,0,",0,",,0,",33,",,0",25,",,0",31,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,4/4/78,,,,,,,0.28,",,0,0700",0,",,0,",0,",,0,",38,",,0",31,",,0",37,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,4/5/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",47,",,0",31,",,0",35,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,4/6/78,,,,,,,0.02,",,0,0700",0,",,0,",0,",,0,",54,",,0",34,",,0",39,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,4/7/78,,,,,,,0.44,",,0,0700",0,",,0,",0,",,0,",44,",,0",36,",,0",44,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,4/8/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",57,",,0",29,",,0",31,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,4/9/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",47,",,0",27,",,0",29,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,4/10/78,,,,,,,0.14,",,0,0700",0,",,0,",0,",,0,",42,",,0",29,",,0",36,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,4/11/78,,,,,,,0.28,",,0,0700",0,",,0,",0,",,0,",58,",,0",34,",,0",37,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,4/12/78,,,,,,,0.05,",,0,0700",0,",,0,",0,",,0,",49,",,0",30,",,0",33,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,4/13/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",62,",,0",32,",,0",38,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,4/14/78,,,,,,,0.01,",,0,0700",0,",,0,",0,",,0,",41,",,0",32,",,0",35,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,4/15/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",51,",,0",31,",,0",32,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,4/16/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",48,",,0",27,",,0",29,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,4/17/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",53,",,0",26,",,0",33,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,4/18/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",50,",,0",32,",,0",39,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,4/19/78,,,,,,,0.12,",,0,0700",0,",,0,",0,",,0,",47,",,0",39,",,0",40,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,4/20/78,,,,,,,0.03,",,0,0700",0,",,0,",0,",,0,",52,",,0",38,",,0",38,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,4/21/78,,,,,,,0,"T,,0,0700",0,",,0,",0,",,0,",43,",,0",32,",,0",34,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,4/22/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",55,",,0",25,",,0",33,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,4/23/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",57,",,0",30,",,0",35,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,4/24/78,,,,,,,0.19,",,0,0700",0,",,0,",0,",,0,",54,",,0",34,",,0",40,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,4/25/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",59,",,0",36,",,0",44,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,4/26/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",60,",,0",37,",,0",45,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,4/27/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",66,",,0",35,",,0",44,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,4/28/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",69,",,0",38,",,0",46,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,4/29/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",70,",,0",45,",,0",48,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,4/30/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",69,",,0",29,",,0",37,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,6/1/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",81,",,0",57,",,0",58,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,6/2/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",85,",,0",56,",,0",56,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,6/3/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",70,",,0",45,",,0",48,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,6/4/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",69,",,0",48,",,0",53,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,6/5/78,,,,,,,0.05,",,0,0700",0,",,0,",0,",,0,",73,",,0",46,",,0",50,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,6/6/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",74,",,0",49,",,0",55,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,6/7/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",83,",,0",53,",,0",64,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,6/8/78,,,,,,,0.17,",,0,0700",0,",,0,",0,",,0,",77,",,0",46,",,0",47,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,6/9/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",69,",,0",46,",,0",52,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,6/10/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",74,",,0",45,",,0",48,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,6/11/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",82,",,0",48,",,0",61,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,6/12/78,,,,,,,0.15,",,0,0700",0,",,0,",0,",,0,",86,",,0",60,",,0",68,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,6/13/78,,,,,,,0.07,",,0,0700",0,",,0,",0,",,0,",69,",,0",41,",,0",43,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,6/14/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",64,",,0",38,",,0",43,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,6/15/78,,,,,,,0,"T,,0,0700",0,",,0,",0,",,0,",66,",,0",41,",,0",53,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,6/16/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",78,",,0",53,",,0",60,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,6/17/78,,,,,,,0.16,",,0,0700",0,",,0,",0,",,0,",75,",,0",58,",,0",67,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,6/18/78,,,,,,,0.87,",,0,0700",0,",,0,",0,",,0,",76,",,0",55,",,0",66,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,6/19/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",80,",,0",54,",,0",57,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,6/20/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",80,",,0",56,",,0",57,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,6/21/78,,,,,,,0.01,",,0,0700",0,",,0,",0,",,0,",84,",,0",56,",,0",64,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,6/22/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",72,",,0",52,",,0",53,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,6/23/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",78,",,0",50,",,0",56,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,6/24/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",75,",,0",49,",,0",53,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,6/25/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",87,",,0",53,",,0",67,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,6/26/78,,,,,,,0.29,",,0,0700",0,",,0,",0,",,0,",80,",,0",66,",,0",68,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,6/27/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",83,",,0",68,",,0",73,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,6/28/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",86,",,0",60,",,0",64,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,6/29/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",87,",,0",63,",,0",65,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,6/30/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",88,",,0",59,",,0",64,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,7/1/78,,,,,,,0.02,",,0,0700",0,",,0,",0,",,0,",82,",,0",56,",,0",56,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,7/2/78,,,,,,,0.37,",,0,0700",0,",,0,",0,",,0,",61,",,0",56,",,0",59,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,7/3/78,,,,,,,0.07,",,0,0700",0,",,0,",0,",,0,",68,",,0",58,",,0",60,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,7/4/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",77,",,0",50,",,0",53,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,7/5/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",82,",,0",53,",,0",57,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,7/6/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",85,",,0",55,",,0",64,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,7/7/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",89,",,0",64,",,0",70,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,7/8/78,,,,,,,0,"T,,0,0700",0,",,0,",0,",,0,",90,",,0",64,",,0",65,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,7/9/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",78,",,0",56,",,0",57,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,7/10/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",84,",,0",51,",,0",53,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,7/11/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",73,",,0",45,",,0",50,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,7/12/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",75,",,0",47,",,0",52,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,7/13/78,,,,,,,0.07,",,0,0700",0,",,0,",0,",,0,",82,",,0",52,",,0",62,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,7/14/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",83,",,0",55,",,0",63,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,7/15/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",86,",,0",61,",,0",66,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,7/16/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",85,",,0",50,",,0",51,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,7/17/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",81,",,0",50,",,0",54,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,7/18/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",86,",,0",52,",,0",67,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,7/19/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",89,",,0",66,",,0",73,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,7/20/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",90,",,0",69,",,0",71,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,7/21/78,,,,,,,0.24,",,0,0700",0,",,0,",0,",,0,",93,",,0",69,",,0",71,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,7/22/78,,,,,,,0,"T,,0,0700",0,",,0,",0,",,0,",82,",,0",69,",,0",71,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,7/23/78,,,,,,,0.1,",,0,0700",0,",,0,",0,",,0,",89,",,0",62,",,0",64,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,7/24/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",80,",,0",55,",,0",60,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,7/25/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",82,",,0",57,",,0",61,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,7/26/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",83,",,0",59,",,0",68,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,7/27/78,,,,,,,0.72,",,0,0700",0,",,0,",0,",,0,",82,",,0",64,",,0",66,",,0,0700",,,,,1,",,0",,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,7/28/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",84,",,0",52,",,0",,,,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,7/29/78,,,,,,,0,"T,,0,0700",0,",,0,",0,",,0,",77,",,0",50,",,0",64,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,7/30/78,,,,,,,0,"T,,0,0700",0,",,0,",0,",,0,",79,",,0",51,",,0",54,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,7/31/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",68,",,0",45,",,0",48,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,8/1/78,,,,,,,0,",,0,0700",0,",,0,",0,",,0,",76,",,0",46,",,0",55,",,0,0700",,,,,,,,,,,,,,
